Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,total_hours_per_year,avg_hours_per_day,presence_days,Overtime,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
30,0,1,0,9,3,0,1,1,4,1,95820,0.0,12,1,10.0,2,9,0,7,1415.05,6.206359649122807,228,0,4.0,1.0,3.0,3,3
24,0,1,0,3,4,3,1,1,2,0,45080,0.0,11,1,3.0,5,2,2,1,1440.7333333333333,5.978146611341632,241,0,1.0,4.0,3.0,3,3
30,1,1,1,10,3,0,0,1,3,2,22070,6.0,14,0,6.0,4,4,1,2,1527.4333333333334,6.699269005847953,228,0,3.0,4.0,2.0,3,3
31,0,0,1,3,2,0,1,3,5,0,77560,1.0,15,2,6.0,3,5,0,2,1861.6666666666667,7.598639455782314,245,0,1.0,3.0,3.0,4,3
27,0,0,0,3,3,0,1,1,8,1,66940,1.0,13,1,6.0,2,6,1,4,1440.3166666666666,6.317178362573099,228,0,3.0,4.0,2.0,2,3
29,1,0,0,4,3,3,1,5,1,1,36910,1.0,13,0,2.0,3,2,2,2,1645.0,6.797520661157025,242,0,2.0,2.0,3.0,3,3
29,0,1,1,8,4,0,0,1,2,1,23770,8.0,21,1,10.0,2,3,0,2,2012.2166666666667,8.786972343522562,229,1,4.0,3.0,4.0,3,4
30,0,0,0,7,3,0,1,3,2,2,23130,2.0,11,0,12.0,5,7,1,7,1854.6666666666667,7.994252873563219,232,0,3.0,1.0,3.0,3,3
34,0,0,1,1,2,2,0,2,0,0,176650,0.0,11,0,6.0,5,5,1,2,2417.3333333333335,9.907103825136613,244,1,4.0,4.0,3.0,2,3
33,0,2,1,2,4,2,1,1,7,1,25960,8.0,14,1,13.0,4,11,1,7,1772.45,7.416108786610879,239,0,4.0,2.0,2.0,3,3
49,0,0,0,3,4,3,1,1,2,1,47280,3.0,11,1,8.0,4,5,0,4,1841.5833333333333,7.705369595536959,239,0,4.0,4.0,4.0,3,3
33,1,0,1,10,3,0,1,1,2,1,43020,2.0,13,0,11.0,3,0,0,0,1975.0166666666667,8.298389355742296,238,1,1.0,1.0,2.0,1,3
38,0,1,1,28,3,2,1,1,0,0,29790,4.0,12,1,9.0,3,6,0,5,1888.95,7.903556485355649,239,0,3.0,2.0,2.0,3,3
31,1,0,2,9,4,5,1,2,5,0,168850,2.0,14,2,10.0,2,1,0,0,1435.3166666666666,6.213492063492064,231,0,1.0,3.0,3.0,3,3
29,0,0,1,3,4,1,0,2,7,2,55930,1.0,13,1,1.0,3,1,0,0,1507.0,6.279166666666667,240,0,4.0,1.0,3.0,3,3
30,0,0,1,2,1,2,1,1,7,0,104450,3.0,18,1,10.0,3,7,1,7,1600.1166666666666,6.780155367231638,236,0,3.0,3.0,3.0,3,3
32,0,2,1,10,4,0,0,1,5,1,87400,2.0,11,1,12.0,2,7,0,7,1380.0166666666667,5.974098124098124,231,0,2.0,2.0,3.0,3,3
38,0,0,1,8,2,4,0,1,6,0,25140,3.0,11,0,15.0,2,1,1,0,2202.8333333333335,9.028005464480875,244,1,2.0,4.0,3.0,2,3
43,1,1,1,1,4,1,1,3,2,0,76550,9.0,12,1,6.0,3,1,0,0,1997.3333333333333,8.392156862745098,238,1,3.0,3.0,3.0,3,3
42,0,0,2,1,3,1,0,1,0,2,174650,8.0,13,1,7.0,3,5,0,4,1599.0,6.690376569037657,239,0,2.0,2.0,2.0,3,3
55,0,0,1,3,2,0,0,1,2,0,73510,8.0,20,1,34.0,3,1,0,0,1745.8666666666666,7.590724637681159,230,0,3.0,1.0,3.0,3,4
33,0,2,1,14,3,1,1,1,1,2,108200,5.0,12,0,11.0,2,9,1,7,1640.5666666666666,6.723633879781421,244,0,4.0,2.0,2.0,3,3
41,0,0,1,5,3,2,1,1,7,2,121690,1.0,19,0,5.0,2,5,0,4,1520.4333333333334,6.282782369146005,242,0,3.0,1.0,3.0,3,3
34,0,2,1,7,4,2,0,1,1,2,196260,1.0,21,0,15.0,5,15,0,7,1970.9666666666667,8.178284923928077,241,1,4.0,3.0,3.0,2,4
53,0,2,1,10,4,2,1,2,0,0,20700,4.0,13,2,27.0,2,3,0,2,1988.15,8.114897959183674,245,1,1.0,3.0,2.0,4,3
43,0,0,0,16,2,3,0,1,5,1,67820,0.0,16,1,10.0,2,9,1,8,1483.0666666666666,6.078142076502732,244,0,2.0,4.0,3.0,3,3
34,0,0,0,10,2,0,0,5,2,1,77790,5.0,12,1,6.0,2,2,2,2,1845.0166666666667,7.687569444444445,240,0,4.0,4.0,3.0,3,3
21,1,0,0,1,2,3,1,5,0,1,27910,1.0,14,0,1.0,3,1,1,0,1728.1333333333334,7.513623188405798,230,0,2.0,2.0,3.0,4,3
38,0,0,1,8,2,0,0,2,2,0,32010,1.0,11,1,5.0,3,5,0,4,1513.5,6.386075949367089,237,0,4.0,3.0,3.0,2,3
22,1,0,1,1,3,1,1,4,1,0,49680,1.0,14,0,1.0,3,1,0,0,2153.85,8.900206611570248,242,1,3.0,1.0,3.0,3,3
31,0,0,1,8,5,0,1,5,2,0,131200,1.0,12,2,13.0,6,12,5,7,1647.15,7.2882743362831865,226,0,1.0,4.0,3.0,2,3
51,0,0,1,1,4,0,0,1,8,0,40330,2.0,14,0,15.0,2,2,2,2,1576.2166666666667,6.678884180790961,236,0,1.0,3.0,3.0,3,3
37,0,0,1,24,1,0,1,2,2,0,32910,1.0,16,3,5.0,2,5,0,3,1868.55,7.98525641025641,234,0,2.0,2.0,3.0,2,3
46,0,0,0,3,4,3,0,1,7,2,42720,7.0,13,0,24.0,3,2,2,2,2305.45,9.980303030303029,231,1,3.0,4.0,3.0,4,3
36,0,0,1,27,3,4,0,4,1,0,50560,7.0,12,0,15.0,2,12,5,7,2292.55,9.473347107438018,242,1,4.0,1.0,3.0,2,3
44,1,1,0,10,4,0,1,1,1,2,28440,1.0,12,0,6.0,2,5,2,3,2255.766666666667,9.282990397805213,243,1,3.0,2.0,2.0,4,3
37,0,0,1,19,2,4,1,2,2,2,27030,2.0,14,0,19.0,2,10,4,7,1369.7,6.060619469026549,226,0,3.0,2.0,2.0,3,3
35,1,0,1,15,4,0,1,2,1,1,19040,1.0,22,1,10.0,4,10,7,7,2052.266666666667,8.586889818688983,239,1,3.0,4.0,3.0,3,4
33,0,0,1,8,5,2,1,2,5,0,82240,6.0,19,0,14.0,3,10,7,6,1952.6833333333334,8.03573388203018,243,1,4.0,1.0,3.0,3,3
28,0,0,0,9,3,2,0,2,2,0,47660,1.0,12,0,5.0,3,5,0,3,1795.5833333333333,7.358948087431694,244,0,3.0,4.0,4.0,3,3
39,0,0,0,3,4,3,0,2,5,1,26100,7.0,12,0,9.0,2,4,2,2,1596.8,6.882758620689655,232,0,3.0,3.0,3.0,2,3
46,0,2,1,9,2,0,1,2,6,1,57310,8.0,17,0,6.0,2,2,2,2,1572.9333333333334,6.693333333333333,235,0,2.0,2.0,3.0,3,3
40,0,0,1,2,2,2,1,1,4,0,25390,4.0,12,1,7.0,3,4,0,2,1505.0333333333333,6.601023391812865,228,0,3.0,1.0,2.0,3,3
42,0,0,1,7,4,1,0,2,5,0,57140,5.0,11,0,10.0,2,0,0,0,1591.1666666666667,6.602351313969572,241,0,2.0,1.0,2.0,3,3
35,0,2,0,10,1,0,0,2,4,2,43230,2.0,18,3,15.0,3,7,1,7,1629.05,6.676434426229508,244,0,2.0,4.0,3.0,3,3
38,0,2,0,6,4,3,1,3,2,2,73360,5.0,11,0,13.0,3,11,3,8,1863.8,7.83109243697479,238,0,1.0,2.0,3.0,3,3
34,1,1,1,2,1,0,1,1,6,0,134990,4.0,23,2,11.0,2,7,0,7,1806.2333333333333,7.887481804949054,229,0,4.0,1.0,2.0,4,4
37,1,0,1,24,3,0,1,1,5,1,137580,1.0,11,1,10.0,5,10,0,8,1441.5,6.186695278969957,233,0,4.0,1.0,1.0,3,3
39,0,1,1,2,1,2,1,2,0,2,51550,2.0,18,1,7.0,3,2,2,2,1478.55,6.186401673640167,239,0,3.0,4.0,3.0,2,3
43,0,2,2,8,5,2,0,3,2,1,22580,4.0,18,0,7.0,2,3,1,2,1718.8166666666666,7.34537037037037,234,0,1.0,3.0,2.0,3,3
41,0,0,1,3,3,0,1,3,1,1,35970,3.0,13,1,11.0,2,3,1,2,1858.8833333333334,7.810434173669468,238,0,2.0,2.0,1.0,1,3
41,0,0,1,1,1,4,1,3,5,2,25150,0.0,18,0,23.0,2,22,13,5,2455.85,10.2755230125523,239,1,3.0,3.0,4.0,2,3
30,0,0,0,26,3,3,0,2,8,1,44200,9.0,11,0,9.0,3,7,0,2,1705.7666666666667,7.077869986168741,241,0,1.0,3.0,3.0,3,3
26,1,0,2,2,1,4,0,3,2,0,65780,0.0,15,2,6.0,3,5,1,4,2131.116666666667,8.69843537414966,245,1,4.0,2.0,3.0,2,3
46,1,0,1,10,3,2,1,1,2,0,44220,4.0,11,1,13.0,2,9,3,7,1817.5833333333333,7.971856725146199,228,0,4.0,2.0,4.0,3,3
40,0,0,0,27,2,2,0,3,2,2,102740,4.0,18,0,12.0,3,5,0,3,1535.0833333333333,6.616738505747126,232,0,3.0,4.0,3.0,3,3
34,0,0,1,2,3,0,1,2,5,0,53430,1.0,14,0,10.0,5,10,4,8,1782.6333333333334,7.396818810511757,241,0,2.0,3.0,3.0,2,3
58,0,2,1,2,4,2,1,1,5,2,23760,4.0,12,1,37.0,3,16,14,14,1524.35,6.5704741379310345,232,0,2.0,2.0,2.0,3,3
35,0,0,1,8,1,4,0,3,6,0,53460,0.0,14,0,6.0,3,5,0,3,1737.2666666666667,7.392624113475177,235,0,2.0,3.0,4.0,2,3
47,0,0,1,19,5,2,0,2,1,2,28270,8.0,14,1,28.0,3,22,14,10,2500.6833333333334,10.686680911680911,234,1,3.0,2.0,3.0,3,3
40,0,0,1,1,4,0,1,2,8,2,199430,2.0,13,1,15.0,3,7,7,7,1721.3333333333333,7.23249299719888,238,0,2.0,1.0,3.0,3,3
54,0,0,0,27,4,2,1,1,1,0,31310,4.0,14,0,14.0,3,7,1,7,1671.3,7.051898734177215,237,0,4.0,4.0,2.0,2,3
31,0,1,0,8,4,1,0,3,6,0,25520,2.0,18,0,9.0,2,3,2,2,1728.4333333333334,7.482395382395382,231,0,1.0,1.0,3.0,3,3
28,0,0,0,1,2,0,1,3,8,0,44770,1.0,15,0,3.0,6,3,1,2,1796.9166666666667,7.581926863572433,237,0,3.0,1.0,3.0,3,3
38,0,0,1,19,3,2,0,2,6,0,64740,2.0,13,2,20.0,3,4,0,3,2189.4,9.477922077922079,231,1,2.0,4.0,2.0,1,3
26,0,0,0,8,3,3,0,1,0,1,30330,1.0,12,0,5.0,2,5,1,2,1438.0666666666666,6.119432624113475,235,0,3.0,4.0,3.0,2,3
58,0,1,1,10,4,4,0,1,7,0,29360,2.0,13,1,23.0,3,2,2,2,2281.75,9.58718487394958,238,1,1.0,3.0,3.0,3,3
18,0,2,1,2,3,0,1,3,7,1,186060,1.0,24,2,0.0,4,0,0,0,1733.8333333333333,7.6045321637426895,228,0,2.0,3.0,1.0,3,4
31,1,0,1,2,3,0,1,3,5,0,21680,0.0,14,1,2.0,2,1,0,0,1396.6333333333334,6.046031746031747,231,0,4.0,1.0,3.0,3,3
29,1,0,1,8,2,2,1,1,8,2,28530,4.0,14,1,4.0,5,2,2,0,2073.3,8.711344537815126,238,1,1.0,1.0,3.0,2,3
45,0,2,0,1,4,4,1,1,1,0,170480,4.0,15,0,10.0,3,8,5,7,1712.5,7.165271966527197,239,0,,3.0,4.0,2,3
36,0,0,0,2,3,4,0,5,5,0,22900,4.0,11,0,15.0,5,1,0,0,2527.55,10.664767932489452,237,1,4.0,2.0,3.0,3,3
43,0,1,0,8,3,2,1,1,4,0,36000,1.0,23,0,7.0,2,7,7,7,1646.2333333333333,6.975564971751412,236,0,1.0,4.0,3.0,3,4
27,0,1,0,8,4,0,1,5,1,1,21070,0.0,13,0,6.0,2,5,0,2,2449.75,10.207291666666666,240,1,4.0,4.0,2.0,3,3
29,0,1,1,6,2,2,1,1,3,0,41150,1.0,11,0,11.0,1,11,3,10,1794.0,7.6995708154506435,233,0,4.0,4.0,4.0,3,3
32,0,1,0,9,4,0,1,4,2,1,43270,8.0,13,0,4.0,4,0,0,0,1771.6,7.60343347639485,233,0,4.0,4.0,4.0,3,3
42,0,2,1,11,3,2,1,1,8,0,178560,3.0,18,0,10.0,2,6,3,3,1549.0166666666667,6.481241283124128,239,0,3.0,3.0,2.0,3,3
47,0,0,0,2,2,0,0,5,8,1,31960,4.0,14,1,7.0,3,2,2,0,1426.6333333333334,6.096723646723647,234,0,2.0,3.0,3.0,2,3
46,0,0,2,1,3,0,0,1,5,2,190810,3.0,21,0,12.0,2,9,4,7,1736.3,7.174793388429752,242,0,4.0,4.0,2.0,3,4
28,0,2,1,7,3,0,1,1,2,2,89660,1.0,16,1,3.0,3,3,2,2,1753.6833333333334,7.691593567251462,228,0,3.0,4.0,3.0,2,3
29,0,0,1,16,3,2,0,1,6,2,22100,8.0,11,1,11.0,4,7,1,6,1932.95,8.020539419087138,241,1,4.0,3.0,3.0,3,3
42,0,0,0,2,4,2,0,2,4,1,45390,4.0,17,1,8.0,5,0,0,0,1598.3666666666666,6.604820936639118,242,0,4.0,3.0,3.0,3,3
32,1,0,1,1,1,2,1,2,5,1,27410,7.0,11,0,7.0,3,2,2,2,2457.4166666666665,10.368846694796062,237,1,3.0,2.0,2.0,3,3
46,0,0,1,23,1,0,1,2,5,2,34910,2.0,14,0,25.0,0,19,2,8,1846.75,7.925965665236052,233,0,1.0,1.0,3.0,3,3
27,0,0,0,2,3,0,0,5,1,0,45410,1.0,14,2,9.0,4,9,5,8,1656.1333333333334,7.047375886524823,235,0,2.0,3.0,3.0,4,3
29,0,0,1,1,2,2,1,3,2,0,26780,1.0,25,1,1.0,3,1,0,0,1913.1666666666667,8.004881450488146,239,1,4.0,2.0,3.0,3,4
43,0,0,1,1,3,0,1,1,6,0,73790,7.0,13,2,21.0,3,16,6,14,1511.7333333333333,6.272752420470263,241,0,1.0,3.0,3.0,2,3
48,0,0,1,2,3,0,0,2,8,0,62720,4.0,14,0,29.0,3,22,12,9,1482.8166666666666,6.102126200274348,243,0,4.0,2.0,3.0,2,3
29,1,1,1,13,2,0,0,1,5,1,52200,1.0,17,0,1.0,3,1,1,0,1983.9833333333333,8.58867243867244,231,1,4.0,4.0,2.0,2,3
46,1,0,1,4,4,2,0,2,7,0,27430,5.0,25,1,14.0,1,8,0,7,1893.7,7.890416666666667,240,0,3.0,2.0,3.0,4,4
27,0,1,1,16,4,2,1,3,0,0,49980,0.0,20,2,8.0,3,7,7,3,1812.5833333333333,7.680437853107344,236,0,4.0,1.0,2.0,3,4
39,0,0,1,2,3,4,1,3,0,2,102520,8.0,13,1,7.0,3,2,2,2,1543.3833333333334,6.484803921568628,238,0,4.0,4.0,3.0,3,3
55,0,0,1,2,3,0,0,1,3,0,27810,8.0,13,1,19.0,2,5,0,4,1486.8833333333334,6.169640387275242,241,0,2.0,4.0,4.0,3,3
28,0,0,1,29,2,0,1,2,5,0,68520,1.0,18,1,1.0,2,1,0,0,1596.7833333333333,6.942536231884058,230,0,2.0,2.0,3.0,4,3
30,1,0,0,12,4,0,0,2,2,1,49500,1.0,12,2,1.0,3,1,0,0,1811.8833333333334,7.710141843971631,235,0,2.0,4.0,2.0,3,3
22,1,0,1,16,2,0,0,2,5,1,35790,1.0,19,3,1.0,3,1,0,0,2458.1666666666665,10.504985754985753,234,1,4.0,2.0,3.0,3,3
36,0,0,1,11,3,0,1,1,2,0,131910,1.0,14,1,10.0,2,10,1,7,2218.8,9.482051282051282,234,1,2.0,3.0,3.0,2,3
31,0,0,1,2,4,0,0,5,8,2,103770,1.0,14,0,10.0,2,10,0,2,1721.8166666666666,7.518850072780204,229,0,2.0,3.0,3.0,3,3
34,0,0,0,14,2,4,0,1,2,0,22350,2.0,14,1,9.0,2,5,1,0,1918.0833333333333,8.059173669467787,238,1,3.0,4.0,3.0,3,3
29,0,0,1,5,5,0,0,1,2,1,105020,3.0,12,0,11.0,4,3,1,2,1720.8,7.110743801652893,242,0,4.0,1.0,3.0,2,3
37,0,0,1,7,2,2,1,1,6,0,20110,5.0,13,0,16.0,4,5,0,4,2144.1666666666665,8.716124661246612,246,1,4.0,1.0,3.0,4,3
35,0,0,0,2,1,4,1,2,5,0,18590,0.0,25,1,4.0,2,3,0,2,2530.2,10.498755186721992,241,1,4.0,2.0,3.0,2,4
45,0,0,1,3,3,2,0,2,2,0,37600,0.0,14,1,10.0,2,9,3,8,1747.2,7.102439024390244,246,0,2.0,4.0,2.0,2,3
36,0,1,1,5,3,2,0,4,6,1,177790,1.0,17,1,10.0,5,10,0,8,1503.7333333333333,6.4816091954022985,232,0,2.0,4.0,2.0,1,3
40,0,0,1,3,3,1,1,1,2,2,68330,2.0,13,0,22.0,3,19,11,16,1637.8666666666666,6.824444444444444,240,0,1.0,,3.0,3,3
26,0,0,1,26,2,0,1,2,3,0,68120,1.0,13,0,1.0,2,1,1,0,2203.383333333333,9.296976090014065,237,1,2.0,3.0,2.0,2,3
27,0,0,1,4,3,4,1,2,6,1,51710,0.0,20,1,9.0,1,8,0,7,1788.5333333333333,7.546554149085795,237,0,1.0,3.0,2.0,2,4
48,0,1,1,2,3,0,1,2,4,2,197400,3.0,14,0,24.0,2,22,4,7,1667.3833333333334,7.186997126436782,232,0,4.0,4.0,3.0,4,3
44,0,0,0,1,2,2,1,4,8,0,187110,2.0,12,1,10.0,0,2,2,2,1669.8833333333334,7.075776836158193,236,0,2.0,1.0,3.0,3,3
34,1,2,1,27,2,0,0,1,7,0,36920,1.0,12,1,5.0,5,5,3,0,2374.9,10.192703862660945,233,1,4.0,1.0,3.0,3,3
56,1,0,2,1,2,2,0,5,2,1,25590,1.0,21,0,5.0,3,4,1,0,1597.45,6.885560344827587,232,0,1.0,4.0,3.0,3,4
36,0,0,1,13,3,4,0,3,0,0,25170,2.0,14,0,12.0,3,4,1,3,1770.0166666666667,7.3141184573002755,242,0,3.0,2.0,1.0,3,3
41,0,0,1,5,3,0,0,1,2,0,66230,5.0,18,0,14.0,3,5,1,4,1523.2666666666667,6.400280112044818,238,0,3.0,2.0,3.0,3,3
42,0,0,1,7,3,4,0,2,2,0,182650,9.0,12,1,18.0,4,13,5,7,1749.5166666666667,7.413206214689265,236,0,3.0,1.0,4.0,3,3
31,0,0,0,9,4,0,0,1,2,2,161240,2.0,23,1,8.0,2,5,1,4,1892.0833333333333,8.29861111111111,228,1,3.0,4.0,3.0,2,4
34,0,0,1,8,1,0,0,3,5,0,25850,3.0,12,0,9.0,5,4,0,1,2251.4333333333334,9.18952380952381,245,1,4.0,4.0,2.0,3,3
31,0,0,0,25,2,0,0,3,6,2,182130,8.0,21,2,4.0,3,2,2,2,1582.65,6.821767241379311,232,0,1.0,3.0,2.0,4,4
26,0,1,0,16,2,0,1,2,0,0,83800,0.0,14,0,8.0,3,7,7,7,1457.0666666666666,6.096513249651324,239,0,3.0,4.0,3.0,4,3
45,0,1,1,8,4,0,0,2,8,1,29940,4.0,18,1,12.0,2,4,0,3,1797.9666666666667,7.817246376811594,230,0,2.0,3.0,3.0,3,3
33,0,0,0,1,3,0,0,5,2,1,12230,1.0,13,1,10.0,3,10,0,9,1458.6333333333334,6.397514619883041,228,0,2.0,3.0,2.0,3,3
28,0,1,0,8,3,0,1,4,1,0,11180,1.0,11,0,7.0,3,7,0,7,2596.05,10.553048780487806,246,1,3.0,4.0,3.0,3,3
29,1,1,2,2,4,5,1,2,2,1,28750,1.0,11,0,1.0,3,1,0,0,1602.1,6.788559322033898,236,0,3.0,1.0,3.0,3,3
39,0,2,1,8,5,2,0,2,7,0,188240,6.0,19,1,10.0,4,3,1,2,1515.2166666666667,6.2872060857538035,241,0,1.0,3.0,3.0,3,3
27,0,0,0,3,2,4,1,2,0,0,135770,1.0,12,1,6.0,2,5,1,2,1689.0666666666666,7.2492131616595135,233,0,2.0,2.0,2.0,3,3
34,0,1,1,9,4,0,0,2,6,0,26250,1.0,12,3,16.0,4,15,6,11,2116.4333333333334,8.85536959553696,239,1,3.0,4.0,3.0,3,3
28,1,0,1,25,3,4,1,1,4,1,187890,3.0,16,1,6.0,4,2,2,2,2153.6833333333334,9.363840579710144,230,1,4.0,3.0,3.0,3,3
47,0,2,1,1,4,2,1,1,1,0,45380,8.0,11,0,16.0,3,8,1,7,1405.8166666666666,5.982198581560284,235,0,3.0,2.0,4.0,3,3
56,0,0,1,4,3,4,0,2,2,0,198470,4.0,14,0,6.0,6,0,0,0,1893.3666666666668,7.889027777777779,240,0,4.0,1.0,3.0,3,3
39,0,0,1,1,3,1,0,1,5,0,105120,1.0,12,1,10.0,2,10,7,9,1618.9833333333333,7.0085858585858585,231,0,1.0,1.0,3.0,3,3
38,0,1,1,4,2,2,0,1,8,2,44440,1.0,13,0,20.0,2,20,0,7,2671.983333333333,10.77412634408602,248,1,4.0,2.0,3.0,3,3
58,0,0,0,5,3,3,1,5,7,0,21540,4.0,21,1,29.0,3,1,0,0,2399.6833333333334,9.916046831955923,242,1,4.0,4.0,2.0,3,4
32,1,1,1,9,3,0,1,2,5,1,191900,3.0,17,1,8.0,2,4,0,3,2398.4,10.205957446808512,235,1,1.0,3.0,3.0,3,3
38,0,0,1,3,4,0,0,1,7,2,44900,2.0,21,1,10.0,1,5,0,3,1847.4166666666667,7.602537722908093,243,0,2.0,4.0,4.0,3,4
49,0,1,0,11,4,0,1,2,1,0,35060,3.0,11,1,28.0,4,5,4,3,1423.7333333333333,6.299705014749263,226,0,2.0,4.0,3.0,2,3
42,0,0,0,1,3,0,0,1,2,2,23720,3.0,12,1,14.0,3,0,0,0,2041.05,8.68531914893617,235,1,2.0,4.0,3.0,3,3
27,1,1,0,8,1,0,1,4,5,0,102310,1.0,13,1,1.0,2,1,0,0,1473.4,6.490748898678414,227,0,1.0,2.0,3.0,3,3
35,0,0,1,25,1,2,1,1,2,0,54100,0.0,18,0,6.0,4,5,0,4,1570.7333333333333,6.544722222222222,240,0,2.0,1.0,1.0,3,3
28,0,2,1,21,1,2,1,3,1,1,79780,1.0,16,2,5.0,2,5,1,4,1547.7166666666667,6.70007215007215,231,0,3.0,3.0,2.0,3,3
31,0,2,0,23,1,2,1,1,2,2,38670,1.0,11,1,4.0,4,4,2,3,2284.7833333333333,9.76403133903134,234,1,3.0,1.0,4.0,4,3
36,0,2,1,1,3,0,1,2,1,0,28380,1.0,19,2,5.0,5,5,0,2,1662.4333333333334,7.104415954415955,234,0,1.0,2.0,3.0,1,3
34,0,0,0,2,3,3,1,4,0,1,46950,1.0,16,1,14.0,2,14,2,1,1370.8,5.986026200873362,229,0,1.0,4.0,2.0,3,3
34,0,0,1,19,3,4,0,1,4,2,33390,1.0,16,0,9.0,2,8,1,1,1642.15,6.785743801652893,242,0,4.0,3.0,2.0,2,3
26,0,0,1,2,2,0,1,2,1,1,20800,0.0,13,0,8.0,6,7,7,6,1620.4,6.779916317991632,239,0,3.0,1.0,2.0,4,3
29,0,0,1,2,4,1,1,2,5,0,20960,0.0,22,0,6.0,2,5,0,2,1879.2,7.701639344262295,244,0,1.0,1.0,2.0,4,4
32,0,2,1,3,1,0,1,3,8,2,62090,5.0,17,1,9.0,5,5,1,2,1602.6333333333334,6.5951989026063105,243,0,3.0,4.0,3.0,4,3
31,0,1,1,25,5,4,0,2,3,0,180610,1.0,14,1,10.0,2,10,8,7,1634.4833333333333,6.925776836158192,236,0,4.0,1.0,3.0,3,3
28,1,0,0,7,5,0,0,2,7,2,171230,5.0,15,1,6.0,2,4,0,3,1526.7833333333333,6.283058984910837,243,0,3.0,4.0,2.0,2,3
38,0,0,1,9,2,4,1,3,7,1,23720,4.0,12,0,20.0,3,1,0,0,1714.45,7.233966244725739,237,0,1.0,1.0,2.0,2,3
35,0,0,1,5,3,0,1,2,7,0,48830,1.0,18,1,10.0,1,10,0,9,2015.9833333333333,8.803420669577875,229,1,3.0,4.0,3.0,1,3
27,0,0,0,2,3,0,0,1,8,1,39040,1.0,15,0,7.0,2,7,0,7,1867.8666666666668,7.8812939521800285,237,0,4.0,4.0,3.0,3,3
32,0,0,1,8,1,2,0,2,1,1,46270,8.0,17,1,8.0,2,1,0,0,1762.6333333333334,7.313831258644537,241,0,4.0,4.0,3.0,2,3
31,1,1,1,2,1,1,1,3,2,0,70940,1.0,14,1,10.0,2,10,0,8,2391.866666666667,10.309770114942529,232,1,1.0,4.0,3.0,3,3
53,1,0,1,18,3,2,1,1,1,1,34230,6.0,15,1,15.0,4,2,2,2,2592.25,10.801041666666666,240,1,1.0,1.0,2.0,3,3
54,0,0,1,14,3,1,1,3,1,0,66740,3.0,17,1,9.0,2,4,2,3,1805.6333333333334,7.850579710144928,230,0,1.0,3.0,2.0,3,3
33,0,1,1,2,4,2,0,4,2,2,168800,1.0,14,3,9.0,2,9,2,8,1914.6333333333334,7.8791495198902615,243,0,4.0,3.0,3.0,3,3
43,0,0,1,3,3,2,1,1,1,0,90940,1.0,12,1,10.0,0,10,0,9,1817.8666666666666,7.511845730027548,242,0,1.0,3.0,3.0,3,3
38,0,1,1,2,5,2,0,4,2,0,84460,0.0,14,0,7.0,3,6,1,2,1886.8833333333334,7.995268361581921,236,0,4.0,2.0,3.0,2,3
55,0,0,0,9,3,3,1,2,5,0,119160,4.0,15,1,35.0,3,10,1,4,1976.5333333333333,8.167493112947659,242,1,3.0,2.0,3.0,2,3
31,0,0,0,6,3,1,1,1,6,2,45340,1.0,13,0,1.0,2,1,0,0,2549.9666666666667,10.804943502824859,236,1,4.0,4.0,3.0,3,3
39,0,0,1,4,3,0,1,2,2,1,98520,0.0,12,1,21.0,5,20,11,10,1459.4833333333333,6.081180555555556,240,0,2.0,1.0,3.0,2,3
42,0,2,1,10,4,0,0,2,1,1,61510,1.0,13,1,20.0,3,20,3,7,1515.8,6.590434782608695,230,0,4.0,3.0,3.0,3,3
31,0,2,1,14,2,0,1,2,0,0,23020,4.0,14,0,13.0,3,11,4,8,1431.1166666666666,6.089858156028368,235,0,3.0,3.0,4.0,3,3
54,0,0,1,1,3,2,0,2,3,1,23620,6.0,13,1,9.0,2,5,1,4,2581.2,10.492682926829268,246,1,3.0,1.0,3.0,4,3
24,0,0,1,5,4,1,1,1,6,1,178610,1.0,11,2,4.0,5,4,1,2,1551.8166666666666,6.866445427728613,226,0,2.0,3.0,2.0,1,3
23,0,0,1,7,3,0,1,2,1,1,191870,1.0,11,1,5.0,2,5,1,4,1684.1166666666666,7.017152777777778,240,0,4.0,4.0,4.0,3,3
40,0,1,1,21,3,2,0,3,1,0,197170,1.0,21,0,10.0,1,10,9,4,1885.7,7.792148760330579,242,0,4.0,3.0,4.0,2,4
40,0,0,1,8,1,2,0,5,1,0,35440,3.0,18,3,15.0,3,11,5,10,1477.0333333333333,6.180055788005578,239,0,2.0,2.0,3.0,2,3
25,0,0,0,20,5,2,0,2,5,0,85000,4.0,12,0,6.0,2,2,1,2,1457.85,6.203617021276595,235,0,3.0,2.0,3.0,3,3
30,0,0,2,20,4,0,1,2,1,0,46610,1.0,11,0,12.0,3,12,1,7,1435.7333333333333,6.109503546099291,235,0,4.0,2.0,2.0,2,3
25,0,0,1,7,2,2,1,5,2,2,41030,6.0,15,1,7.0,2,2,0,2,2394.016666666667,10.187304964539008,235,1,4.0,3.0,2.0,3,3
